test_id,config,claim_index,claim,supported,reason
ef09bed7263a6f1c,M_nocap,8,The caution against blanket exoneration is to avoid potentially releasing individuals who may have committed actual crimes.,True,Felstead's quote explicitly cites concern about overturning a guilty person's conviction.
ef09bed7263a6f1c,M_nocap,9,The Post Office faces financial challenges related to compensating victims.,True,Post Office paying compensation and facing possible insolvency issues mentioned.
ef09bed7263a6f1c,M_nocap,10,There are concerns about the Post Office's financial stability.,True,Repaying alleged shortfall could render Post Office technically insolvent.
ef09bed7263a6f1c,M_nocap,11,There is a potential £100 million tax bill facing the Post Office.,True,Headline and article state Post Office may face £100m tax bill.
f33c78fa581e6f6b,B0,1,There was a recent inquiry into the wrongful convictions of sub-postmasters in the UK.,True,"Inquiry into wrongful convictions ongoing since 2021, mentioned throughout."
f33c78fa581e6f6b,B0,2,A Fujitsu manager acknowledged Fujitsu's role in a faulty IT system.,True,Fujitsu's Patterson said company 'let society down' and postmasters down.
f33c78fa581e6f6b,B0,3,The faulty IT system contributed to the wrongful convictions scandal.,True,Faulty Horizon software led to wrongful prosecutions per multiple excerpts.
f33c78fa581e6f6b,B0,4,The manager expressed regret over the impact of the IT system's errors on the lives of the affected individuals.,True,Fujitsu apologised for impact on postmasters' lives and families.
f33c78fa581e6f6b,B0,5,The manager emphasized the need for accountability.,False,No manager quote specifically emphasizing accountability is given.
f33c78fa581e6f6b,B0,6,The manager emphasized the need for transparency.,False,No mention of manager emphasizing transparency.
f33c78fa581e6f6b,B0,7,The inquiry highlighted significant failures in the Post Office's operations.,False,"Evidence discusses Fujitsu's role/failures, not Post Office operational failures broadly stated by inquiry."
f33c78fa581e6f6b,B0,8,The wrongful convictions scandal had devastating consequences for those wrongfully accused of theft.,True,Victims wrongly accused of theft per evidence.
f33c78fa581e6f6b,B0,9,The wrongful convictions scandal had devastating consequences for those wrongfully accused of fraud.,True,Victims wrongly accused of fraud per evidence.
f33c78fa581e6f6b,B0,10,The comments reflect a growing recognition of the need for reform for the victims of this issue.,False,No mention of reform specifically; only compensation and accountability calls.
f33c78fa581e6f6b,B0,11,The comments reflect a growing recognition of the need for justice for the victims of this issue.,True,Growing chorus calling for action/justice for victims is described.
f33c78fa581e6f6b,B0,12,The issue is long-standing.,True,"Scandal spans events stretching back two decades, per evidence."
f33c78fa581e6f6b,B1,1,There is an ongoing inquiry into the Post Office Horizon scandal.,True,Evidence states inquiry into Horizon scandal is ongoing.
f33c78fa581e6f6b,B1,2,Hundreds of sub-postmasters were wrongfully convicted.,True,Hundreds of sub-postmasters were prosecuted/wrongly convicted per evidence.
f33c78fa581e6f6b,B1,3,The wrongful convictions were due to faulty software.,True,Evidence attributes convictions to faulty Horizon software.
f33c78fa581e6f6b,B1,4,The faulty software was provided by Fujitsu.,True,Software described as Fujitsu-supplied Horizon system.
f33c78fa581e6f6b,B1,5,Fujitsu has acknowledged a moral obligation to compensate the victims.,True,Fujitsu explicitly stated 'moral obligation' to compensate.
f33c78fa581e6f6b,B1,6,Fujitsu has apologized for its role in the sub-postmasters' suffering.,True,"Fujitsu apologised for its role in postmasters' suffering, per evidence."
f33c78fa581e6f6b,B1,7,The inquiry has revealed concerns from Fujitsu staff about the use of manipulated data in investigations.,True,Fujitsu staff expressed concern over manipulated audit data use.
f33c78fa581e6f6b,B1,8,There are increasing calls for accountability from Fujitsu.,True,Evidence notes no one held to account and growing chorus for action.
f33c78fa581e6f6b,B1,9,There are increasing calls for compensation from Fujitsu.,True,Evidence describes growing calls for Fujitsu to pay compensation.
f33c78fa581e6f6b,B1,10,The government is considering the implications for future contracts with Fujitsu.,True,Government indicated inquiry outcome could affect future contracts.
f33c78fa581e6f6b,B1,11,The inquiry has been ongoing since 2021.,True,Multiple evidence pieces confirm inquiry began in 2021.
f33c78fa581e6f6b,B1,12,The scandal has had a devastating impact on the lives of the affected sub-postmasters.,True,Evidence states devastating impact on postmasters' lives.
f33c78fa581e6f6b,B1,13,The scandal has had a devastating impact on the lives of the affected sub-postmasters' families.,True,Evidence states devastating impact extended to their families too.
f33c78fa581e6f6b,M,1,Fujitsu's European arm has acknowledged its failure to support sub-postmasters affected by the Horizon scandal,True,Patterson said company 'clearly let... the sub-postmasters down'.
f33c78fa581e6f6b,M,2,Fujitsu's European arm stated it has a moral obligation to assist in compensating victims of the Horizon scandal,True,Article states company said it has moral obligation to compensate victims.
f33c78fa581e6f6b,M,3,"An inquiry has revealed that between 1999 and 2015, many sub-postmasters were wrongfully prosecuted",False,"Evidence states this generally, not attributed to an inquiry revealing it."
f33c78fa581e6f6b,M,4,The wrongful prosecutions of sub-postmasters were based on faulty data from the Horizon system,True,Prosecutions based on faulty Horizon software evidence explicitly stated.
f33c78fa581e6f6b,M,5,The wrongful prosecutions led to accusations of theft against sub-postmasters,True,Victims accused of theft per evidence.
f33c78fa581e6f6b,M,6,The wrongful prosecutions led to accusations of fraud against sub-postmasters,True,Victims accused of fraud per evidence.
f33c78fa581e6f6b,M,7,Fujitsu has expressed its commitment to cooperating with the inquiry,True,UK subsidiary stated fully committed to supporting the process.
f33c78fa581e6f6b,M,8,Fujitsu's Japanese headquarters has refrained from further comments during the ongoing investigation,True,Fujitsu Japan said it will refrain from further comment.
f33c78fa581e6f6b,M,9,The Post Office has indicated that it is making changes to improve its relationship with sub-postmasters,True,Post Office spokesperson said significant changes made in working with postmasters.
f33c78fa581e6f6b,M,10,The Post Office's indicated changes follow a court ruling in favor of the victims,True,Text links changes to sub-postmasters winning court case in 2019.
f33c78fa581e6f6b,M_nocap,1,Fujitsu's European arm acknowledged its failure to support sub-postmasters affected by the Horizon scandal.,True,"Patterson said Fujitsu 'clearly let society down, and the sub-postmasters down'"
f33c78fa581e6f6b,M_nocap,2,Fujitsu's European arm stated it has a 'moral obligation' to help compensate victims of the Horizon scandal.,False,"Company overall, not specifically European arm, said moral obligation"
f33c78fa581e6f6b,M_nocap,3,An inquiry into the Horizon scandal has taken place.,True,Evidence references a statutory Inquiry and testimony given to it
f33c78fa581e6f6b,M_nocap,4,The inquiry revealed that many sub-postmasters were wrongfully prosecuted between 1999 and 2015.,False,"Prosecutions attributed to Post Office/evidence, not stated as inquiry findings"
f33c78fa581e6f6b,M_nocap,5,The wrongful prosecutions were based on faulty evidence from the Horizon system.,True,"Prosecutions based on faulty Horizon software evidence, stated directly"
f33c78fa581e6f6b,M_nocap,6,The wrongful prosecutions led to accusations of theft against sub-postmasters.,True,"Victims accused of theft, per evidence"
f33c78fa581e6f6b,M_nocap,7,The wrongful prosecutions led to accusations of fraud against sub-postmasters.,True,"Victims accused of fraud, per evidence"
f33c78fa581e6f6b,M_nocap,8,Fujitsu expressed its commitment to cooperating with the inquiry.,True,UK subsidiary said fully committed to supporting the process
f33c78fa581e6f6b,M_nocap,9,Fujitsu has refrained from further comments due to the ongoing investigation.,True,Fujitsu said it will refrain from further comment for now
f33c78fa581e6f6b,M_nocap,10,The Post Office has indicated that it is making changes in its operations.,True,Post Office spokesperson said significant changes made in working with postmasters
f33c78fa581e6f6b,M_nocap,11,The Post Office's operational changes follow a court ruling in favor of the sub-postmasters.,True,Changes follow the 2019 court case win by sub-postmasters
f45528dc9196244f,B0,1,Dominic Cummings alleged that Rishi Sunak sought to engage in secretive work on election strategies,False,Dominic Cummings is not mentioned in the evidence at all.
f45528dc9196244f,B0,2,Rishi Sunak is the UK Prime Minister,True,Evidence repeatedly refers to Sunak as prime minister.
f45528dc9196244f,B0,3,Dominic Cummings is a former chief adviser to Boris Johnson,False,Dominic Cummings is not mentioned in the evidence at all.
f45528dc9196244f,B0,4,Dominic Cummings suggested that Rishi Sunak's move indicates a lack of confidence in the Conservative Party's current standing ahead of upcoming elections,False,Dominic Cummings is not mentioned in the evidence at all.
f45528dc9196244f,B0,5,The claims have sparked discussions about the ethical implications of covert planning,False,Evidence does not mention ethical implications of covert planning or such discussions.
f45528dc9196244f,B0,6,The claims have sparked discussions about the potential impact on public trust in political leadership,False,Evidence does not mention discussions about public trust in political leadership.
f45528dc9196244f,B1,1,Rishi Sunak faces a general election.,True,Evidence discusses Sunak suggesting general election timing.
f45528dc9196244f,B1,2,There is speculation about the timing of the general election.,True,Evidence explicitly mentions speculation about election timing.
f45528dc9196244f,B1,3,Rishi Sunak faces challenges within his party.,True,Evidence describes Tory divisions and rebellion against Sunak.
f45528dc9196244f,B1,4,There is potential dissent among Conservative MPs.,True,Evidence shows MPs rebelling and submitting no-confidence letters.
f45528dc9196244f,B1,5,Some Conservative MPs have expressed a lack of confidence in Sunak's leadership.,True,Evidence mentions letters submitted calling for a confidence vote.
f45528dc9196244f,B1,6,The lack of confidence among some Conservative MPs could lead to a no-confidence vote against Sunak.,True,Evidence states enough letters would trigger a no-confidence vote.
f45528dc9196244f,B1,7,Opposition parties are positioning themselves in anticipation of the general election.,True,"Opposition parties commented on timing, urging earlier election, per evidence."
f45528dc9196244f,B1,8,Labour has suggested that Sunak may be avoiding a spring election.,False,"Labour called spring vote 'worst kept secret', not that Sunak avoids it."
f45528dc9196244f,B1,9,Some suggest Sunak may be avoiding a spring vote due to fears of losing.,False,Evidence gives no fear-of-losing reason for avoiding spring vote.
f45528dc9196244f,B1,10,Sunak is navigating internal party divisions.,True,Evidence details Sunak dealing with Rwanda bill party divisions.
f45528dc9196244f,B1,11,Sunak is navigating external pressures ahead of the election.,True,Evidence mentions election timing pressures and opposition criticism.
f45528dc9196244f,M,1,Rishi Sunak is the leader of the Conservative Party.,True,Referred to as PM and leader facing party votes on his leadership.
f45528dc9196244f,M,2,Rishi Sunak's leadership faces internal challenges within the Conservative Party.,True,Multiple evidence pieces describe internal party challenges to Sunak.
f45528dc9196244f,M,3,The Rwanda bill is a source of internal challenges to Rishi Sunak's leadership.,True,Rwanda bill debate exposed divisions and rebellion against Sunak.
f45528dc9196244f,M,4,There have been calls for a vote of confidence in Rishi Sunak.,True,Evidence mentions MPs submitting letters for a vote of confidence.
f45528dc9196244f,M,5,Some Tory MPs are considering submitting letters to trigger a no-confidence vote against Rishi Sunak.,True,Text states a handful of Tory MPs submitted letters for a confidence vote.
f45528dc9196244f,M,6,There are deep divisions within the Conservative Party.,True,Directly stated: debate exposed deep divisions within the Conservative Party.
f45528dc9196244f,M,7,Sir Simon Clarke is a former minister.,True,Referred to as 'former levelling up secretary' and 'former minister'.
f45528dc9196244f,M,8,Sir Simon Clarke has publicly criticized Rishi Sunak.,True,Clarke's op-ed and comments criticized Sunak's leadership.
f45528dc9196244f,M,9,Sir Simon Clarke has suggested that the Conservative Party may need to consider a leadership change.,True,"Clarke said Sunak should be replaced, implying leadership change."
f45528dc9196244f,M,10,There is increasing scrutiny of Conservative MPs.,True,Evidence says scrutiny of Conservatives has been incessant.
f45528dc9196244f,M,11,There is potential rebellion among Conservative MPs.,True,Article describes 'a week of open rebellion' among Conservative MPs.
f45528dc9196244f,M,12,Conservative MPs are preparing for upcoming elections.,False,"Evidence discusses election speculation generally, not MPs' preparations specifically."
f45528dc9196244f,M_nocap,1,Rishi Sunak faces internal challenges to his leadership within the Conservative Party.,True,Letters submitted for confidence vote and calls to replace him show internal challenges.
f45528dc9196244f,M_nocap,2,There are potential divisions within the Conservative Party regarding Rishi Sunak's leadership.,True,Evidence explicitly describes deep divisions within the party over the bill and leadership.
f45528dc9196244f,M_nocap,3,There are calls for a vote of confidence against Rishi Sunak.,True,Evidence states a handful of MPs submitted letters calling for a confidence vote.
f45528dc9196244f,M_nocap,4,Some Conservative MPs believe that a sufficient number of colleagues may register a loss of confidence in Rishi Sunak.,True,Evidence states many Tory MPs think enough colleagues could register loss of confidence.
f45528dc9196244f,M_nocap,5,A sufficient number of colleagues registering a loss of confidence could lead to a vote of confidence against Rishi Sunak.,True,Evidence says this could lead to Sunak facing a vote of confidence.
f45528dc9196244f,M_nocap,6,It is uncertain whether a vote of confidence against Rishi Sunak will happen.,True,Evidence says it may well not happen but could.
f45528dc9196244f,M_nocap,7,Some party members have publicly criticized Rishi Sunak.,True,Simon Clarke publicly criticized Sunak in his Telegraph op-ed.
f45528dc9196244f,M_nocap,8,Some party members have called for Rishi Sunak to step down.,True,Simon Clarke called for Sunak to be replaced as PM.
f45528dc9196244f,M_nocap,9,Opposition leaders have made accusations regarding Rishi Sunak's effectiveness.,True,Starmer accused Sunak of being an obstacle to recovery and being bullied.
f45528dc9196244f,M_nocap,10,Opposition leaders have made accusations regarding Rishi Sunak's understanding of the public's needs.,True,Starmer claimed Sunak 'doesn't understand' Britain.
f45528dc9196244f,M_nocap,11,Rishi Sunak's leadership faces significant scrutiny.,True,Evidence states scrutiny of Sunak has been incessant.
f45528dc9196244f,M_nocap,12,Rishi Sunak's leadership faces potential instability.,True,Confidence vote talk and rebellion indicate potential instability.
f712b1df8694a1d9,B0,1,Fujitsu played a central role in the Post Office scandal,True,Evidence shows Fujitsu developed Horizon and gave evidence used in prosecutions.
f712b1df8694a1d9,B0,2,The Post Office scandal involved the wrongful prosecution of numerous sub-postmasters in the UK,True,Evidence describes hundreds of sub-postmasters wrongly convicted/prosecuted.
f712b1df8694a1d9,B0,3,The wrongful prosecutions were due to faults in the Horizon IT system,True,Evidence attributes wrongful convictions to faulty Horizon software.
f712b1df8694a1d9,B0,4,The Horizon IT system was developed by Fujitsu,True,Evidence explicitly states Horizon was developed by Fujitsu.
f712b1df8694a1d9,B0,5,The Horizon IT system was introduced in 1999,False,"Evidence says prosecutions occurred 1999-2015, not that system was introduced in 1999."
f712b1df8694a1d9,B0,6,The Horizon IT system was plagued with errors,True,Evidence states system 'still plagued with difficulties' and creates errors.
f712b1df8694a1d9,B0,7,The errors in the Horizon IT system led to financial discrepancies,True,"Evidence says software produced faulty accounts, causing money to disappear."
f712b1df8694a1d9,B0,8,The financial discrepancies caused many sub-postmasters to be falsely accused of theft,True,Evidence lists theft among offenses sub-postmasters were wrongly accused of.
f712b1df8694a1d9,B0,9,The financial discrepancies caused many sub-postmasters to be falsely accused of fraud,True,Evidence lists fraud among offenses sub-postmasters were wrongly accused of.
f712b1df8694a1d9,B0,10,"As the scandal unfolded, it became clear that Fujitsu's technology was fundamentally flawed",False,Evidence doesn't frame this as a gradual realization during the scandal.
f712b1df8694a1d9,B0,11,Fujitsu faced significant scrutiny over its handling of the Horizon IT system,True,"MPs and inquiry sought details on Fujitsu's role, indicating scrutiny."
f712b1df8694a1d9,B0,12,Fujitsu faced significant scrutiny over the system's impact on the lives of those affected,False,Evidence doesn't specifically link scrutiny to impact on victims' lives.
f712b1df8694a1d9,B0,13,The scandal has prompted calls for accountability within the Post Office,False,Evidence doesn't explicitly mention calls for accountability within Post Office.
f712b1df8694a1d9,B0,14,The scandal has prompted calls for accountability within Fujitsu,False,Evidence doesn't explicitly mention calls for accountability within Fujitsu.
f712b1df8694a1d9,B0,15,The scandal has prompted calls for reform within the Post Office,False,Evidence doesn't explicitly mention calls for reform within Post Office.
f712b1df8694a1d9,B0,16,The scandal has prompted calls for reform within Fujitsu,False,Evidence doesn't mention calls for reform within Fujitsu.
f712b1df8694a1d9,B0,17,The scandal has highlighted the need for better oversight of technology used in critical public services,False,Evidence doesn't discuss broader oversight of technology in public services.
f712b1df8694a1d9,B1,1,Fujitsu was involved in the Post Office scandal,True,Evidence throughout confirms Fujitsu's role in the Post Office scandal.
f712b1df8694a1d9,B1,2,Fujitsu's involvement in the Post Office scandal centers around its Horizon accounting software,True,Evidence states Horizon software developed by Fujitsu caused the scandal.
f712b1df8694a1d9,B1,3,The Horizon accounting software was responsible for faulty data,True,Faulty accounting software made it look like money had gone missing.
f712b1df8694a1d9,B1,4,The faulty data led to the wrongful conviction of hundreds of sub-postmasters,True,Evidence states hundreds of sub-postmasters were wrongfully convicted due to faulty software.
f712b1df8694a1d9,B1,5,Fujitsu has acknowledged a 'moral obligation' to compensate those affected,True,Fujitsu Europe's boss admitted a 'moral obligation' to compensate victims.
f712b1df8694a1d9,B1,6,Fujitsu's European boss admitted that Fujitsu let society down,True,Patterson said Fujitsu 'clearly let society down'.
f712b1df8694a1d9,B1,7,Fujitsu's European boss admitted that Fujitsu let the sub-postmasters down,True,Patterson said Fujitsu let 'the sub-postmasters down'.
f712b1df8694a1d9,B1,8,An ongoing inquiry has revealed that Fujitsu provided evidence used in prosecutions,True,Patterson said Fujitsu gave evidence used to prosecute innocent managers.
f712b1df8694a1d9,B1,9,Fujitsu provided this evidence despite being aware of bugs in the software,True,"Patterson said Post Office knew about bugs early on, implying Fujitsu awareness."
f712b1df8694a1d9,B1,10,Fujitsu provided this evidence despite being aware of errors in the software,True,Patterson mentioned errors in Horizon software known early on.
f712b1df8694a1d9,B1,11,The UK government is seeking urgent discussions with Fujitsu regarding compensation,True,Badenoch requested urgent talks with Fujitsu on compensation.
f712b1df8694a1d9,B1,12,The UK government is seeking urgent discussions with Fujitsu regarding accountability for the injustices faced by the victims,False,"Evidence mentions compensation talks, not accountability for injustices specifically."
f712b1df8694a1d9,M,1,Fujitsu was involved in the Post Office scandal.,True,Fujitsu developed Horizon and is central to the scandal per evidence.
f712b1df8694a1d9,M,2,The Post Office scandal centers around the Horizon IT system.,True,Multiple articles describe scandal as centered on Horizon IT system.
f712b1df8694a1d9,M,3,The Horizon IT system produced faulty accounts.,True,Evidence states Horizon produced faulty accounts.
f712b1df8694a1d9,M,4,The faulty accounts led to the wrongful conviction of over 900 sub-postmasters.,True,Article 4 states over 900 branch managers convicted due to faulty software.
f712b1df8694a1d9,M,5,"The wrongful convictions were for theft, fraud, and false accounting.",True,"Article 1 lists theft, fraud, false accounting as offences."
f712b1df8694a1d9,M,6,Fujitsu has acknowledged its failure in the scandal.,True,Fujitsu exec said company 'clearly let society down'.
f712b1df8694a1d9,M,7,Fujitsu stated it has a moral obligation to assist in compensating the victims.,True,Evidence states company said it has a 'moral obligation' to help compensate victims.
f712b1df8694a1d9,M,8,There are ongoing inquiries into Fujitsu's contracts with the government.,True,"MPs seeking details on public sector contracts with Fujitsu, per article 1."
f712b1df8694a1d9,M,9,The inquiries concern the financial implications of Fujitsu's role in the scandal.,True,"Baldwin references taxpayer money spent with Fujitsu, financial scrutiny."
f712b1df8694a1d9,M,10,The inquiries concern the reliability of the Horizon system.,False,"Inquiry described concerns fitness as supplier, not directly reliability of system in that context."
f712b1df8694a1d9,M,11,The Horizon system has continued to cause issues.,True,Article 2 says system still plagued with difficulties and creates errors.
f712b1df8694a1d9,M,12,The Horizon system continued to cause issues even after significant financial investments were made to extend its use.,True,Article 2 notes £95m extension yet software still unreliable.
f712b1df8694a1d9,M,13,The scandal has prompted discussions about the need for accountability.,True,Public outcry and MP scrutiny reflect accountability discussions.
f712b1df8694a1d9,M,14,The scandal has prompted discussions about potential measures to clear the names of those wrongfully convicted.,True,Article 3 discusses measures to clear names of convicted sub-postmasters.
f712b1df8694a1d9,M_nocap,1,Fujitsu is under scrutiny due to its role in the Post Office scandal,True,Evidence shows Fujitsu questioned by MPs and inquiry over scandal role.
f712b1df8694a1d9,M_nocap,2,The Post Office scandal involved faulty software called Horizon,True,Multiple excerpts describe Horizon as faulty software causing the scandal.
f712b1df8694a1d9,M_nocap,3,Horizon software led to the wrongful convictions of over 900 sub-postmasters,True,Evidence states over 900 branch managers convicted due to faulty Horizon software.
f712b1df8694a1d9,M_nocap,4,The wrongful convictions were for theft and fraud,True,"Evidence lists theft, fraud and false accounting as convictions."
f712b1df8694a1d9,M_nocap,5,Fujitsu has acknowledged its failure in the Post Office scandal,True,Fujitsu executive said company 'clearly let society down'.
f712b1df8694a1d9,M_nocap,6,Fujitsu stated it has a 'moral obligation' to assist in compensating the victims,True,Evidence directly quotes Fujitsu's 'moral obligation' statement.
f712b1df8694a1d9,M_nocap,7,There have been ongoing issues with the Horizon system,True,Postmaster says software still unreliable; costs and delays continue.
f712b1df8694a1d9,M_nocap,8,The Horizon system has been in use for nearly three decades,True,Evidence states system in use for nearly 28 years.
f712b1df8694a1d9,M_nocap,9,The Post Office has continued to pay Fujitsu significant sums to extend the use of the Horizon system,True,Post Office paid Fujitsu over £95m to extend Horizon.
f712b1df8694a1d9,M_nocap,10,The government is considering measures to clear the names of those wrongfully convicted,True,Sunak considering measures to clear names of convicted sub-postmasters.
f712b1df8694a1d9,M_nocap,11,Fujitsu is deeply integrated into government IT systems,True,Evidence says Fujitsu products deeply entrenched in government IT infrastructure.
f712b1df8694a1d9,M_nocap,12,Fujitsu's deep integration into government IT systems raises concerns about the feasibility of removing its services,True,"Quote states removing Fujitsu would be near impossible, government cannot do without it."
f75d02f62d98f96f,B0,1,Littler advanced to the semi-finals of the PDC World Championship.,True,Evidence states Littler reached the semi-finals before beating Cross for the final.
f75d02f62d98f96f,B0,2,Littler showcased impressive skill throughout the tournament.,True,Averaging over 100 in four matches shows impressive skill.
f75d02f62d98f96f,B0,3,Littler showcased determination throughout the tournament.,False,"Evidence shows composure and fearlessness, not explicitly determination."
f75d02f62d98f96f,B0,4,Littler overcame several tough competitors.,True,"He beat Cross, a former champion, and reached the final."
f75d02f62d98f96f,B0,5,Littler secured his spot among the final four of the PDC World Championship.,True,Reaching the final implies securing a spot in the final four.
f75d02f62d98f96f,B0,6,Littler's advancement to the semi-finals marks a significant milestone in his career.,False,Evidence doesn't explicitly call semi-final advancement a milestone.
f75d02f62d98f96f,B0,7,Littler has potential to become a leading figure in the world of professional darts.,False,Evidence doesn't discuss his potential as a leading figure explicitly.
f75d02f62d98f96f,B0,8,Anticipation is building around Littler's performance in the semi-finals.,False,No mention of anticipation specifically about semi-finals performance.
f75d02f62d98f96f,B0,9,There is a possibility of Littler clinching the championship title.,False,"Evidence shows he lost the final, not a future possibility."
f75d02f62d98f96f,B1,1,Luke Littler reached the final in the PDC World Darts Championship,True,Evidence states Littler reached the final of the World Darts Championship.
f75d02f62d98f96f,B1,2,This was Luke Littler's debut appearance in the PDC World Darts Championship,True,Evidence says he made his debut at Alexandra Palace on 20 December.
f75d02f62d98f96f,B1,3,Luke Littler became the youngest finalist in the PDC World Darts Championship's history,True,Evidence states he became the youngest person to reach the title decider.
f75d02f62d98f96f,B1,4,Luke Littler defeated Rob Cross in the PDC World Darts Championship,True,Evidence confirms Littler beat Rob Cross to reach the final.
f75d02f62d98f96f,B1,5,Luke Littler defeated the world number one player in the PDC World Darts Championship,True,Evidence says he beat world number one Luke Humphries 6-5 in quarter-finals.
f75d02f62d98f96f,B1,6,Luke Littler lost to Luke Humphries in the final of the PDC World Darts Championship,True,Evidence confirms Humphries beat Littler 7-4 in the World Championship final.
f75d02f62d98f96f,B1,7,Luke Littler won the Bahrain Masters,True,Evidence confirms Littler beat Van Gerwen 8-5 to win Bahrain Masters.
f75d02f62d98f96f,B1,8,Luke Littler won the Bahrain Masters shortly after the PDC World Darts Championship,True,Evidence indicates Bahrain Masters came shortly after the World Championship final in January.
f75d02f62d98f96f,B1,9,Luke Littler's world ranking increased substantially,True,Evidence states he climbed 133 places in world rankings and started ranked 164th.
f75d02f62d98f96f,B1,10,Luke Littler's prize money increased substantially,True,"Evidence shows large prize money increases: £200,000, £20,000, £230,000."
f75d02f62d98f96f,M,1,Luke Littler is involved in the sport of darts.,True,Evidence clearly describes Littler competing in PDC darts events.
f75d02f62d98f96f,M,2,Luke Littler reached the semi-finals of the PDC World Championship.,False,"Evidence shows he reached the final, not just semi-finals."
f75d02f62d98f96f,M,3,Luke Littler became the youngest finalist in the PDC World Championship's history.,True,Text states he became youngest person to reach the title decider.
f75d02f62d98f96f,M,4,Luke Littler had a victory over the world number one during his PDC World Championship run.,False,"That win was in Den Bosch (Dutch Masters), not the World Championship."
f75d02f62d98f96f,M,5,Luke Littler lost in the final of the PDC World Championship.,True,Evidence confirms he lost to Humphries in the World Championship final.
f75d02f62d98f96f,M,6,Luke Littler's performance has solidified his status as a rising star in darts.,True,Evidence calls his rise 'stunning' and 'here to stay' as rising star.
f75d02f62d98f96f,M,7,Luke Littler won his first PDC senior title at the Bahrain Masters.,True,Directly stated: first PDC senior title at Bahrain Masters.
f75d02f62d98f96f,M,8,Luke Littler won the Bahrain Masters shortly after his PDC World Championship run.,True,"Bahrain Masters win occurred earlier in January, shortly after Worlds."
f75d02f62d98f96f,M,9,Luke Littler's achievements led to a substantial increase in his world ranking.,True,Evidence states he climbed 133 places in world rankings.
f75d02f62d98f96f,M,10,Luke Littler has a growing reputation in the darts community.,True,Consistent with described rise and recognition as sensation.
f75d02f62d98f96f,M_nocap,1,Luke Littler reached the final in the PDC World Darts Championship,True,Evidence states Littler reached the final of the World Darts Championship.
f75d02f62d98f96f,M_nocap,2,This was Luke Littler's debut appearance in the PDC World Darts Championship,True,Evidence says he made his debut at Alexandra Palace on 20 December.
f75d02f62d98f96f,M_nocap,3,Luke Littler became the youngest finalist in the PDC World Darts Championship's history,True,Evidence states he became the youngest person to reach the title decider.
f75d02f62d98f96f,M_nocap,4,Luke Littler defeated Rob Cross in the PDC World Darts Championship,True,Evidence confirms Littler beat Rob Cross to reach the final.
f75d02f62d98f96f,M_nocap,5,Luke Littler defeated the world number one player in the PDC World Darts Championship,True,Evidence says he beat world number one Luke Humphries 6-5 in quarter-finals.
f75d02f62d98f96f,M_nocap,6,Luke Littler lost to Luke Humphries in the final of the PDC World Darts Championship,True,Evidence confirms Humphries beat Littler 7-4 in the World Championship final.
f75d02f62d98f96f,M_nocap,7,Luke Littler won the Bahrain Masters,True,Evidence confirms Littler beat Van Gerwen 8-5 to win Bahrain Masters.
f75d02f62d98f96f,M_nocap,8,Luke Littler won the Bahrain Masters shortly after the PDC World Darts Championship,True,Evidence indicates Bahrain Masters came shortly after the World Championship final in January.
f75d02f62d98f96f,M_nocap,9,Luke Littler's world ranking increased substantially,True,Evidence states he climbed 133 places in world rankings and started ranked 164th.
f75d02f62d98f96f,M_nocap,10,Luke Littler's prize money increased substantially,True,"Evidence shows large prize money increases: £200,000, £20,000, £230,000."
f924c3bb5f74d6ee,B0,1,A mid-air blowout incident occurred involving a Boeing aircraft.,True,Door plug blew off Alaska Airlines Boeing 737 Max 9 mid-flight.
f924c3bb5f74d6ee,B0,2,Boeing has initiated a comprehensive inspection of its planes.,True,Boeing announced additional inspections throughout the build process.
f924c3bb5f74d6ee,B0,3,The stated purpose of the inspection is to ensure safety and reliability.,False,Evidence doesn't state safety/reliability as the explicit stated purpose.
f924c3bb5f74d6ee,B0,4,The incident raised concerns about potential manufacturing defects.,True,Loose bolts and 'quality escape' suggest manufacturing defect concerns.
f924c3bb5f74d6ee,B0,5,The incident raised concerns about the overall integrity of the aircraft.,False,Evidence doesn't discuss overall aircraft integrity concerns beyond the door.
f924c3bb5f74d6ee,B0,6,Airlines operating Boeing models are cooperating with the inspections.,False,"Evidence mentions FAA and Boeing cooperation, not airlines cooperating with inspections."
f924c3bb5f74d6ee,B0,7,The inspections aim to identify any issues that could pose risks to passengers.,True,Inspections aim to check safety issues like loose bolts posing risks.
f924c3bb5f74d6ee,B0,8,The situation has prompted discussions about regulatory oversight.,True,FAA investigation and grounding indicate regulatory oversight discussions.
f924c3bb5f74d6ee,B0,9,The situation has prompted discussions about the need for enhanced safety protocols in the aviation industry.,False,Evidence doesn't mention broader industry safety protocol discussions.
f924c3bb5f74d6ee,B1,1,Boeing is increasing quality inspections of its 737 Max aircraft,True,Directly stated Boeing to increase quality inspections of 737 Max production.
f924c3bb5f74d6ee,B1,2,Boeing is increasing quality inspections following a mid-air incident,True,Article ties increased inspections to the door blowout incident.
f924c3bb5f74d6ee,B1,3,An unused door blew off an Alaska Airlines plane,True,Evidence states an unused door blew off an Alaska Airlines plane.
f924c3bb5f74d6ee,B1,4,The door blowing off forced an emergency landing,True,Evidence states the blowout forced an emergency landing.
f924c3bb5f74d6ee,B1,5,The Federal Aviation Administration has launched an investigation into Boeing's production processes,True,FAA formally launched investigation into Boeing's production processes.
